"title","date","brief","detail_href"
"Microsoft Office修复公式编辑器漏洞 （CVE-2018-0802）","2018/1/10","综述 本周二微软发布的月度安全更新中修复了一个最新的Office漏洞（CVE-2018-0802）。该漏洞为Office公式编辑器的最新漏洞，源于对象在内存中的处理不当（微软Office内存破坏漏洞），用户在打开由攻击者特制的一份Office文档时会直接触发该漏洞。 相关链接：https: portal msrc microsoft com en-US security-guidance advisory CVE-2018-0802受影响的版本Microsoft Office 2007 Service Pack 3Microsoft O","/html/2018/39_0110/727.html"
"微软发布1月补丁修复59个安全问题","2018/1/10","综述 微软于周二发布了1月安全更新补丁，修复了59个从简单的欺骗攻击到远程执行代码的安全问题，产品涉及 NET Framework、Adobe Flash Player、ASP NET、ASP NET、Graphic Fonts、Microsoft Browsers、Microsoft Edge、Microsoft Graphics Component、Microsoft Office、Microsoft scripting Engine、Microsoft Windows、Side-Channel、Windows Kernel、Windows SMB Server以及Windows Subsystem for L","/html/2018/39_0110/726.html"
"Intel处理器漏洞“Meltdown”“Spectre”影响几乎全球用户","2018/1/4","综述 近日， Intel处理器被爆出存在硬件上的漏洞，该漏洞源于芯片硬件层面的一处设计BUG。这个BUG会允许程序窃取当前在计算机上处理的数据，并且影响Windows MacOS Linux。由于涉及硬件，该漏洞无法通过芯片的微码（microcode）更新进行修复，需要通过内核级别的修复来解决，并且据研究表明，修复该漏洞会牺牲5%-30%的性能。相关链接：https: meltdownattack com https: hothardware com news intel-cpu-bug-kernel-memo","/html/2018/39_0104/725.html"
"基于IOHIDFamily 0day漏洞的macOS内核攻击 “IOHIDeous”","2018/1/3","综述 近日，安全研究者Siguza公布了一个基于IOHIDFamily 0day的macOS内核攻击。这是IOHIDFamily中的一个仅针对macOS系统的漏洞，可以导致内核的读 写（r w），并且可以由任意非特权用户触发和利用。Siguza表示该漏洞已经存在了至少15年，甚至25年，但由于无法远程被利用并且触发后的效果非常明显，所以危害程度应该不高。目前Apple官方还没有做出相关回应。相关链接：https: github com Siguza IOHIDeous 受影响的版本","/html/2018/39_0103/724.html"
"Weblogic WLS组件漏洞攻击利用预警","2017/12/22","一 预警摘要 近期，绿盟科技应急响应团队陆续接到来自金融、运营商、互联网等多个行业客户的安全事件反馈，发现多台不同版本WebLogic主机均被植入了相同的恶意程序，该程序会消耗大量的主机CPU资源。 经分析，攻击者针对WebLogic WLS组件中存在的CVE-2017-10271远程代码执行漏洞，构造请求对运行的WebLogic中间件主机进行攻击，由于该漏洞利用方式简单，且能够直接获取目标服务器的控制权限，影响范围较广，近期发现此","/html/2017/39_1222/723.html"
"近期大量WebLogic主机感染挖矿病毒","2017/12/22","综述 本月15日，K Orange在Twitter发推提到未打补丁的WebLogic版本存在漏洞，可能被挖矿程序watch-smartd所利用。 近期，绿盟科技应急响应团队陆续接到来自金融、运行商、互联网等多个行业客户的应急响应服务需求。在WebLogic服务器 tmp 目录发现运行中的watch-smartd程序，极大消耗服务器CUP和内存资源。同时的可能还有watch-smartd的早期版本Carbon、carbon。该挖矿程序不存在维持进程和复活的功能，但在清除","/html/2017/39_1222/722.html"
"软件集成平台Jenkins安全漏洞","2017/12/20","综述 近日，Jenkins官方发布了一则安全通告，该通告描述了2个Jenkins的安全漏洞，会导致一些安全设置无法被设置为默认状态，或者失去CSRF的保护机制。Jenkins已经通过新版本进行了修复。 参考链接： https: jenkins io security advisory 2017-12-14 漏洞简述 以下漏洞均源于Jenkins在启动期间的竞态条件（race condition），可能会导致在初始化期间执行命令的顺序错误。 漏洞1：在启动时初始化设置向导的随机失败","/html/2017/39_1220/721.html"
"GoAhead httpd/2.5 to 3.5 LD_PRELOAD 远程代码执行漏洞（CVE-2017-17562）","2017/12/19","综述 GoAheadWeb Server在3 6 5之前的所有版本中存在一个远程代码执行漏洞（CVE-2017-17562）。该漏洞源于使用不受信任的HTTP请求参数初始化CGI脚本环境，并且会影响所有启用了动态链接可执行文件（CGI脚本）支持的用户。当与glibc动态链接器结合使用时，使用特殊变量（如LD_PRELOAD）可以滥用该漏洞，从而导致远程代码执行。 参考链接： https: www elttam com au blog goahead https: github com embedthis goahea","/html/2017/39_1219/720.html"
"微软发布12月补丁修复37个安全问题","2017/12/13","综述微软于周二发布了12月安全更新补丁，修复了37个从简单的欺骗攻击到远程执行代码的安全问题，产品涉及Adobe Flash Player、Device Guard、Microsoft Edge、MicrosoftExchange Server、Microsoft MalwareProtection Engine、Microsoft Office、Microsoft scripting Engine以及Microsoft Windows。相关信息如下（红色部分威胁相对比较高）：产品CVE 编号CVE 标题Adobe Flash PlayerADV170022December 201","/html/2017/39_1213/719.html"
"Apache Synapse 远程代码执行漏洞 （CVE-2017-15708）","2017/12/11","综述 近日，Apache Synapse发布了新版本修复了一个远程代码执行漏洞（CVE-2017-15708）。该漏洞源于Apache Commons Collections组件，攻击者可以通过注入特制的序列化对象来远程执行代码。相关链接： http: www openwall com lists oss-security 2017 12 10 4?from=timeline https: commons apache org proper commons-collections security-reports html 受影响的版本 ApacheSynapse version < 3 0 1 不受","/html/2017/39_1211/718.html"
"Fastjson autotype 远程代码执行漏洞","2017/12/11","综述Fastjson于今年3月份曝出一个远程代码执行漏洞，官方随后通过默认关闭autotype功能和开启黑名单解决了该漏洞，但近日有研究人员发现该黑名单存在一定限制，在开启autotype功能后可以通过改变相关类名来绕过黑名单，从而实现远程代码执行。相关链接：https: mp weixin qq com s Um28TlF6tLuPXP-PfgkpNwhttps: github com alibaba fastjson wiki security_update_20170315受影响的版本若autotype功能开启，则全版本均受影","/html/2017/39_1211/717.html"
"Microsoft Malware Protection Engine远程代码执行漏洞 （CVE-2017-11937）","2017/12/7","综述 北京时间12月7日，微软官方发布了一则通告表示其恶意软件防护引擎（Malware Protection Engine）存在一个远程代码执行漏洞（CVE-2017-11937）。该漏洞源于防护引擎没有正确扫描特制的文件，导致内存损坏。成功利用此漏洞的攻击者可以在LocalSystem帐户的安全环境中执行任意代码并控制系统。 随后攻击者可以安装程序;查看，更改或删除数据;或者创建具有完整用户权限的新帐户。 相关链接： https: portal msrc mic","/html/2017/39_1207/716.html"
"Apple macOS安全更新 High Sierra 10.13.22017-002 Sierra2017-005 El Capitan","2017/12/7","综述 北京时间12月7日，Apple官方发布了安全通告描述了关于macOS High Sierra 10 13 2，安全更新2017-002 Sierra和安全更新2017-005 El Capitan的安全更新内容，其中涉及若干越权访问以及代码执行的漏洞。相关链接：https: support apple com en-us HT208331更新详情lApache CVE-2017-9798适用于：macOS High Sierra 10 13 1，macOS Sierra 10 12 6，OS X El Capitan 10 11 6影响：处理恶意制作的Apache配置","/html/2017/39_1207/715.html"
"多个Cisco WebEx网络录制播放器漏洞","2017/12/7","综述 近日，用于高级记录格式（ARF）和WebEx记录格式（WRF）文件的Cisco WebEx网络录制播放器中被发现存在多个漏洞。远程攻击者可以通过电子邮件或URL向用户提供恶意的ARF或WRF文件并诱使用户启动文件，从而利用这些漏洞。 利用这些漏洞可能会导致受影响的播放器崩溃，并且在某些情况下，可能允许在目标用户的系统上执行任意代码。 漏洞信息如下： Title CVE ID Cisco Bug ID Cisco WebEx Network Recording","/html/2017/39_1207/714.html"
"Struts2 REST插件漏洞处置手册","2017/12/5","漏洞概述 北京时间2017年12月1日下午，Struts官方公开了REST 插件的漏洞S2-054（CVE-2017-15707）和S2-055（CVE-2017-7525）。 S2-054：该漏洞源于REST插件引用的一个过时的JSON-lib库，当请求中包含有特制的JSON payload，服务器端通过JSON-lib对数据解析时，可造成拒绝服务攻击。 S2-055：由于Struts2 框架引用的存在反序列化漏洞的Jackson组件，攻击者可在提交的json数据中嵌入恶意代码，服务器端通过Jackson组件对js","/html/2017/39_1205/713.html"
"RSA Authentication Agent 漏洞 （CVE-2017-14377，CVE-2017-14378）","2017/12/5","综述 近日，RSA Authentication Agent被发现存在2个关键漏洞： CVE-2017-14377，CVE-2017-14378。成功利用这些漏洞可能导致验证绕过从而访问其他资源。具体的漏洞信息请参考下文。 相关链接： http: securityaffairs co wordpress 66325 hacking rsa-authentication-sdk-flaws html http: seclists org fulldisclosure 2017 Nov 46 http: seclists org fulldisclosure 2017 Nov 48 CVE-2017-14377","/html/2017/39_1205/712.html"
"Adobe Acrobat Reader 远程代码执行漏洞","2017/11/16","综述 当地时间11月14日，Talos团队发布了一则关于Adobe Acrobat Reader的远程代码执行漏洞（CVE-2017-16367）。该漏洞属于一种类型混淆漏洞，源于一段解析PDF文档结构标记的代码（Adobe Acrobat Reader DC2017 009 20044），特制的PDF文件可能会触发堆的越界访问，从而导致远程代码执行。攻击者需要诱使受害者打开恶意文件或访问恶意网站，从而触发该漏洞。 漏洞CVSS评分如下： CVSSv3 0 : 8 8 CVSS:3 0 AV","/html/2017/39_1116/711.html"
"libxls多个远程代码执行漏洞","2017/11/16","综述 当地时间11月15日，Talos发布了多个关于libxls的远程代码执行漏洞。libxls是一个可以读取Excel（xls）文件的C库。 它已经在Linux x86和Cygwin上测试过，但是可以在任何小端系统上运行。它与大端系统不兼容。 相关链接： https: www talosintelligence com vulnerability_reports disclosed 漏洞及受影响的版本 CVE 漏洞 CVSS v3 0 受影响的版本 CVE-2017-12108 libxls xls_preparseWorkSheet MULBLAN","/html/2017/39_1116/710.html"
"Siemens SICAM RTUs SM-2556 COM Modules漏洞","2017/11/15","综述当地时间11月14日，Siemens公开了一个SICAM RTUs SM-2556 COM Modules的漏洞，通过该漏洞，攻击者可以在未授权的情况下远程执行任意代码。该漏洞源于SM-2556通信模块，这个模块是用于LAN WAN通信的协议元件，具有快速以太网接口，可连接到SICAM 1703和SICAM RTU变电站控制器。 相关链接： https: www siemens com cert pool cert siemens_security_advisory_ssa-164516 pdf 受影响的版本SICAM RTUs SM-255","/html/2017/39_1115/709.html"
"Adobe 11月产品补丁","2017/11/15","综述 北京时间2017年11月15日，Adobe发布了针对Flash Player（APSB17-33），Photoshop CC（APSB17-34），Connect（APSB17-35），Acrobat和Reader（APSB17-36），DNG Converter（APSB17-37），InDesign CC（APSB17 -38），Digital Editions（APSB17-39），Shockwave Player（APSB17-40）和Adobe Experience Manager（APSB17-41）的安全通告。此次更新修复了包括未初始化的指针访问，缓冲区溢出读取，超范围读写，安","/html/2017/39_1115/708.html"
"微软发布11月补丁修复53个安全问题","2017/11/15","综述 微软于周二发布了11月安全更新补丁，修复了53个从简单的欺骗攻击到远程执行代码的安全问题，产品涉及 NET Framework、Adobe Flash Player、ASP NET、ASP NET、DeviceGuard、Internet Explorer、Microsoft Browsers、Microsoft Edge、Microsoft Graphics Component、Microsoft Office、Microsoft scripting Engine、Microsoft Windows Search Component、None、Windows Kernel、WindowsKernel-Mode Dri","/html/2017/39_1115/707.html"
"Jackson-databind 反序列化漏洞 （CVE-2017-15095）","2017/11/2","综述 北京时间2017年11月2日，Jackson针对反序列化漏洞（CVE-2017-7525）存在遗留问题，发布了jackson-databind反序列化漏洞(CVE-2017-15095)及其相关信息，该漏洞作为CVE-2017-7525的后续，描述了更多针对jackson-databind的反序列化漏洞攻击。 7月份，绿盟科技研究员发现反序列化漏 洞（CVE-2017-7525）影响jackson-databind，该漏洞将危险的类加入黑名单可以得到缓解，官方随后发布公告，并发布了Jackson2 8 9版本。 但","/html/2017/39_1102/706.html"
