"category","category_content","title","abstract","row_key","source","edit_time","icon"
"B007_C0001","其他","勒索病毒攻防演练","勒索病毒GlobeImposter频频在行业专网肆虐，究竟是如何入侵、如何传播？我们的AFSIPEDR又是如何防御？效果如何？本文将详细解读~","NjUzYzQ5ZmUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/12 00:00:00","http://secimg.sangfor.com.cn/Frn8r_kTzeAf7vGG3Zn_WfE1gtaj"
"B007_C0001","其他","Microsoft SQL Server漏洞浅析","近几年Microsoft SQL Server数据库爆发的漏洞数量与其它类型数据库相比，所暴露出来的漏洞相对较少。在此，挑选两个可利用性高，且具有代表性的漏洞进行分析，分析如下","NjNjNDc1OTItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/9 00:00:00","http://secimg.sangfor.com.cn/FtgNpuRQ8pJpLc4Frj5wzGQMjGyT"
"B007_C0008","安全技术","Microsoft SQL Server漏洞浅析","近几年Microsoft SQL Server数据库爆发的漏洞数量与其它类型数据库相比，所暴露出来的漏洞相对较少。在此，挑选两个可利用性高，且具有代表性的漏洞进行分析。","NjM1NTkyNDQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/9 00:00:00","http://secimg.sangfor.com.cn/FtgNpuRQ8pJpLc4Frj5wzGQMjGyT"
"B007_C0001","其他","警惕“黑心”勒索病毒再度来袭","BlackHeart(黑心)勒索病毒家族是一款使用NET语言进行编写的勒索病毒，之前深信服EDR安全团队已经报道过它的变种家族样本捆绑知名的远程软件AnyDesk进行传播，此次深信服EDR安全团队发现的是它的一个家族的最新的变种，加密算法仍然使用AES+RSA，加密后的文件无法还原，加密后的文件后缀名为mariacbc。","NjMxZWFkNTYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/7 00:00:00","http://secimg.sangfor.com.cn/FrNuvr2uHrdcYxADNfYMJRp0zIVE"
"B007_C0001","其他","BlackoutV3.0勒索病毒分析报告","Blackout勒索病毒家族是一款使用.NET语言编写的勒索病毒，它会将原文件名加密为BASE64格式的加密后的文件名，首次发现是在2017年7月份左右，样本使用了代码混淆的方式防止安全分析人员对样本进行静态分析，此次发现的Blackout勒索病毒样本经过分析确认是V3.0版本的Blackout家族最新变种样本，采用RSA+AES加密算法对文件进行加密，加密后的文件无法解密还原。","NjJjZDNiNTYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/6 00:00:00","http://secimg.sangfor.com.cn/FqBmRo1Zuacki54tAHYRbwcaUNCX"
"B007_C0001","其他","KrakenCryptor勒索家族分析报告","近日，深信服安全团队在分析安全云脑全网威胁数据时，发现了一个在国内出现的新勒索家族KrakenCryptor，发现版本为KrakenCryptor2.0.7。该版本为目前发现的最新版本，且从10月22号以来，陆陆续续有客户通过安全云脑对该样本进行检测。该勒索软件最新版本使用RSA+AES加密算法，加密后缀也随机生成。","NjEzYzVhYzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/2 00:00:00","null"
"B007_C0001","其他","邮件伪造技术与检测","钓鱼邮件是指黑客伪装成同事、合作伙伴、朋友，通过发送电子邮件的方式，诱使用户点击嵌入邮件正文的恶意链接或者打开邮件附件以植入木马或间谍程序，进而窃取用户敏感数据，而伪造邮件更加是在钓鱼邮件基础加了上了一层障眼法","NWZkYTc5MmMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/2 00:00:00","http://secimg.sangfor.com.cn/FsHKZwx7Iu-gXRMTp_bB2yAjHcbU"
"B007_C0004","漏洞预警","【漏洞预警】win10操作系统任意文件删除漏洞","2018年10月23日，安全研究人员在github上公布了最新的win10x64版的任意文件删除漏洞，在github上的SandboxEscaper上有着完整的漏洞利用程序源码以及release版的demo，并且被其他安全研究专家证实该漏洞可以在最近的win10上复现。","NWY1OWRmYzQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/1 00:00:00","http://secimg.sangfor.com.cn/FrVBk6rOT2IFZNJVqNtuK6SNkohR"
"B007_C0001","其他","BillGates僵尸网络依然活跃，警惕成为肉机","BillGates僵尸网络木马曾经是国内最流行的DDoS攻击病毒之一，被攻击者广泛使用，曾一度在DDoS病毒中占比高达32.33%。
近期，深信服EDR安全团队追踪到不少企业用户Linux服务器感染此病毒，BillGates僵尸网络依然较为活跃，提醒广大用户小心。
","NWUyZGQ3NzItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/1 00:00:00","http://secimg.sangfor.com.cn/FjZLbN8vGtXECyswr7lkiODSFc6R"
"B007_C0001","其他","警惕Rapid勒索病毒新变种","近日，深信服安全团队接到国内企业反馈，其中了勒索病毒。我们第一时间获取到了相应的病毒样本，确认此样本为Rapid勒索家族的变种，同样采用RSA+AES加密算法，将系统中的大部分文档文件加密为no_more_ransom后缀名的文件，然后对用户进行勒索。","NWU5NzVmZWUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/1 00:00:00","http://secimg.sangfor.com.cn/FozuBoYXzIkjXzY-mzOkQuTcIBTR"
"B007_C0004","漏洞预警","【漏洞预警】Weblogic反序列化漏洞CVE-2018-3191","Oracle官方发布了10月份的关键补丁更新CPU（Critical Patch Update）,其中包含一个远程代码执行漏洞，漏洞威胁等级为高危，漏洞对应的CVE编号为CVE-2018-3191。","NWVmMzIyNDgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/1 00:00:00","http://secimg.sangfor.com.cn/FmAjbW-0Za06HPCthAV-tKB5_hlc"
"B007_C0001","其他","Struts2变种来袭","近期，深信服应用防火墙安全团队捕获到大量Struts2漏洞变形攻击，平均每周受攻击已达百万次。","NWYxZThhZGMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/11/1 00:00:00","http://secimg.sangfor.com.cn/FigykRa0MfLlNTsCkdxi1yBh4TLq"
"B007_C0004","漏洞预警","【漏洞预警】WebLogic java反序列化漏洞CVE-2018-3245   ","Oracle官方发布了10月份的关键补丁更新CPU（Critical Patch Update）,其中包含一个远程代码执行漏洞，漏洞威胁等级为高危，漏洞对应的CVE编号为CVE-2018-3245。","NWQ2MWMyNGEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/23 00:00:00","http://secimg.sangfor.com.cn/FuIqLr2pn9FYbRW_wcGNbDMp2msm"
"B007_C0004","漏洞预警","WebLogic多个漏洞预警（包含五个重要漏洞）","北京时间10月17日，Oracle官方发布的10月关键补丁更新CPU（Critical Patch Update）中修复了大量漏洞。","NWNjZDc4NGMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/20 00:00:00","http://secimg.sangfor.com.cn/Fi76bRlrVoxUnWbgjo_RI9iIVXTf"
"B007_C0004","漏洞预警","【漏洞预警】Drupal Core SA-CORE-2018-006多个漏洞预警（包含两个代码执行漏洞）","2018年10月17日，Drupal安全中心发布安全更新SA-CORE-2018-006，提醒用户升级至8.6.2版本，该版本修复了5个安全漏洞，其中2个漏洞为远程代码执行漏洞。","NWM5OGQ1MmUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/20 00:00:00","http://secimg.sangfor.com.cn/FgRcqoy6qn-te-lm3zllhzSH3lrS"
"B007_C0004","漏洞预警","【漏洞预警】MetInfo 6.1.2版本爆出SQL注入漏洞","近日，i春秋安全论坛中公布了一篇MetInfo 6.1.2版本SQL注入漏洞的文章。该漏洞存在于MetInfo后台登录页面admin/index.php中，攻击者可以绕过恶意注入防御模块，对页面中的id参数进行SQL注入，可以获取管理员账号、密码等敏感信息，截止目前，官方尚未发布该版本的补丁。","NWI4MDZkZjAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/18 00:00:00","http://secimg.sangfor.com.cn/FpmH5AuKxsKSqWF-vuLFrlHBLiT0"
"B007_C0001","其他","预警：GandCrab5.0.3勒索病毒","近日，深信服安全团队发现多起国内企业被勒索病毒攻击事件，并呈现爆发的趋势，经过深信服安全团队深入跟踪发现本次爆发的勒索病毒，是GandCrab家族的变种，为GandCrab5.0.3。由于GandCrab5.0.3同样采用RSA+AES算法加密，目前该勒索样本加密的文件无解密工具。","NWM4NDA4YmEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/18 00:00:00","http://secimg.sangfor.com.cn/FgNt82PB-qD3WosuPyYnLvrSnAi9"
"B007_C0004","漏洞预警","【漏洞预警】Firefox Javascript远程代码执行漏洞（cve-2018-12386）","​2018年10月4日，Mozilla官方披露了Firefox浏览器的一个Javascript的远程代码执行漏洞，Firefox 62.0以及Firefox ESR 60.2之前的版本存在此漏洞。该漏洞由独立安全研究员Bruno Keith, Niklas Baumstark提交给BeyondSecurity安全组织。","NWIzN2RmNDAtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/18 00:00:00","http://secimg.sangfor.com.cn/Fhpq948ha1gNcHvu_FYz91xnV834"
"B007_C0004","漏洞预警","【漏洞预警】libssh身份验证绕过（cve-2018-10933）","​

2018-10-16，libssh发布更新，该更新修复了一个身份验证绕过漏洞，漏洞的CVE编号为cve-2018-10933，目前github上已有可利用的poc。","NWJiMTc0ZDYtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/18 00:00:00","http://secimg.sangfor.com.cn/FmZmcyt8H3m4E6piPq-odyLcqjh1"
"B007_C0008","安全技术","打开JBoss的潘多拉魔盒——JBoss高危漏洞分析","JBoss是一个基于J2EE的开放源代码应用服务器，目前JBoss在全球的使用量也占居前列。据统计，在全球范围内对互联网开放JBoss服务的资产数量多达106,499台，美国、中国和巴西的JBoss的使用量接近JBoss总使用量的55%，其中归属中国地区的资产数量为18,735台。","NWIxNTcwMTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/10/13 00:00:00","http://secimg.sangfor.com.cn/FiPCrI9A69LnecqQWV3KyHg_L1dc"
"B007_C0001","其他","勒索病毒GandCrabV5.0最新变种来袭","GandCrab勒索病毒于2018年1月首次出现，在半年的时候之内，迅速发展，短短几个月时间里就出现了V1.0,V2.0,V3.0,V4.0等几个大的版本更新，V4.0之后又出现了V4.1,V4.2,V4.3,V4.4等几个小版本的变种样本，最近又发现它的最新变种GandCrabV5.0版本的变种样本。","NWE2NmQ0NjgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/29 00:00:00","http://secimg.sangfor.com.cn/FoSVDLCB9sBDKUussDtFZTWt4AWK"
"B007_C0001","其他","微软漏洞CVE-2017-11885分析与利用","根据微软官网对CVE-2017-11885的描述，该漏洞几乎可以通杀微软的全版本操作系统，有关该漏洞的POC在exploit-db上于2018年5月份被披露，该POC仅仅针对windows server 2003进行了测试。","NTdmYzljMWMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/28 00:00:00","http://secimg.sangfor.com.cn/FjlRcnTIUz4h3HxyFLzbSe4KsX71"
"B007_C0001","其他","罕见！驱动护体的挖矿病毒ProtectionX","近日，深信服安全团队追踪到一新型的挖矿病毒，该病毒与普通挖矿病毒有很大差异，普通挖矿没有特殊防护，而该病毒采用了驱动进行防护，十分罕见。","NTZlMWRiNGUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/21 00:00:00","http://secimg.sangfor.com.cn/FgU4Y__BdBD8wDwYgjydHdFmvSBC"
"B007_C0001","其他","Xbash勒索挖矿样本分析","Unit42安全研究团队发现了一款针对Linux和Microsoft Windows服务器的新型恶意样本，Xbash拥有勒索软件和核心功能，同时它还具备自我传播的功能。Xbash主要通过攻击弱密码和未修补的漏洞进行传播。","NTRlMWUxNjgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/20 00:00:00","http://secimg.sangfor.com.cn/FtiMyAvekdK6Wo-VoEWjSMWGj_e5"
"B007_C0001","其他","网页挂马常见漏洞分析与检测","2018年8月15日，趋势科技披露了他们发现的一起浏览器漏洞攻击事件。在检测到的攻击流量中，攻击者使用了cve-2018-8373这个漏洞来攻击IE浏览器，访问存在该漏洞的页面可能导致远程代码执行。","NGI0MmY4MmMtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/20 00:00:00","http://secimg.sangfor.com.cn/FrvNHoZH0OgojtxpieaGFavautIY"
"B007_C0001","其他","Scarab勒索病毒最新变种，希特勒“冠名”","深信服EDR安全团队跟踪了Scarab勒索病毒的最新变种，该变种文件加密后缀为.hitler。","NTM4NDEwOTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/14 00:00:00","http://secimg.sangfor.com.cn/FjGVgPPAXB48SRatdOzr1K2wPArB"
"B007_C0008","安全技术","CMS真的安全吗？洞鉴DedeCMS","根据千里目实验室漏洞库的统计，DedeCMS历史漏洞总量高达80余个，其中核心版本DedeCMS 5.6版本、DedeCMS 5.7版本漏洞30余个。DedeCMS的高危漏洞数超过十个，并且漏洞的危险性极大，攻击者可以利用这些漏洞进入DedeCMS后台，甚至Getshell。所以，DedeCMS的安全性一直备受广大用户的质疑。","NTE2M2E2ZTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/13 00:00:00","http://secimg.sangfor.com.cn/Fpe7JDdZZ4VuGfSOKnOjnTbdhJjE"
"B007_C0005","威胁分析","永恒之蓝热度不减，深信服发现WmSrvMiner新型病毒","近期，深信服安全专家追踪发现了一利用永恒之蓝的新型病毒，主机感染量超过15万，中毒主机主要是被用于挖矿，多表现为异常卡顿，严重影响主机性能和业务正常运行。深信服将其命名为WmSrvMiner，并制定了相应的防护措施。
该病毒基于永恒之蓝的漏洞攻击，传播速度极快，内网可在短时间内失陷，此病毒会持续扩大范围，深信服提醒用户积极打上 MS17-010漏洞补丁，小心中招！","NTAwZGZhMTQtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/10 10:15:46","http://secimg.sangfor.com.cn/FsaXnOzM9W_ikR4wN2q2CSATlDWu"
"B007_C0004","漏洞预警","【漏洞预警】ECShop全系列版本远程代码执行漏洞预警","近日，ringk3y在博客中介绍了一则ECShop全系列版本远程代码执行的漏洞。该漏洞是由于ECShop系统的user.php文件中display函数中的变量可被外部控制，导致注入漏洞，该注入漏洞可以达到远程代码执行的效果，所以危害性极大。攻击者可利用该漏洞直接获取到服务器的最高权限。该漏洞影响ECShop全系列版本，现阶段利用该漏洞实施批量化攻击的数量正呈上升趋势。","NGExODk4ZGEtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/4 00:00:00","http://secimg.sangfor.com.cn/FkvGpX2EJ6irOInXGvTH1CWjtEfm"
"B007_C0001","其他","ShadowMiner, 传说中的闷声发大财？","深信服EDR安全团队追踪到一个新型的挖矿病毒，深信服安全专家研究发现，此挖矿病毒构造复杂，善于伪装，像影子般依附到系统环境。
目前该病毒已挖得3350个门罗币，获利约合人民币268万人民币，但令人惊讶的是，目前仍然未被发现（闷声发大财的典型代表），深信服已将其命名为ShadowMiner，并制定了相关的应对措施。","NGRmODEwOTgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/9/4 00:00:00","http://secimg.sangfor.com.cn/FhHnlQWEQMU7X1OJum_Vv34qCCaW"
"B007_C0004","漏洞预警","【漏洞预警】Microsoft Exchange Server 远程代码执行漏洞CVE-2018-8302","Microsoft官方发布了8月份的关键安全补丁,其中包含一个远程代码执行漏洞，漏洞威胁等级为高危，漏洞对应的CVE编号为CVE-2018-8302。","NDgzNWM1MzgtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/8/30 00:00:00","http://secimg.sangfor.com.cn/Fm3sb7R60UxIoFV6nhUvNWDk8iet"
"B007_C0004","漏洞预警","【漏洞预警】ThinkPHP 3.2版本框架SQL注入漏洞","2018年8月23日，ThinkPHP团队对thinkphp 3框架进行了一处安全更新，经过分析，此次更新修正了一处SQL注入漏洞，该问题是由于select(),find(),delete()方法会传入数组类型数据，最终导致的多处SQL注入。","NDg5ZmQwNWUtOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/8/30 00:00:00","http://secimg.sangfor.com.cn/FoWTx3CAPpnWGUJN_811UqnQ8aer"
"B007_C0001","其他","三大基地停产，78亿损失！制造业安全建设刻不容缓","8月3日，台湾一知名芯片代工厂三大核心基地遭遇勒索病毒攻击，导致生产线全线停摆，预估损失78亿元，损失极其惨重，一时间震惊整个制造业！
不仅如此，不久前《纽约时报》刚报道了一起重大的制造业数据泄漏事件，100多家厂商的近4.7万件敏感文件泄漏。文件共计157GB，包含装配线和工厂原理图、员工个人隐私信息、保密协议和机器人的配置、规格、演示动画等。","NDljNmEwMDItOTk0Yi0xMWU5LWEzNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2018/8/30 00:00:00","http://secimg.sangfor.com.cn/Ft1EZT3cLnIM58j_lsYWqL7uvZ-a"
